,url,malicious
649,"127.0.0.1 - - [03/May/2021:03:25:48 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shabbir HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1258,"127.0.0.1 - - [03/May/2021:03:07:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=ruben HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
721,"127.0.0.1 - - [03/May/2021:03:10:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Alexis HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11819,"127.0.0.1 - - [03/May/2021:03:12:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bryn HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10939,"127.0.0.1 - - [03/May/2021:02:35:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script =\"">\"""" 400 0 ""-"" ""-""",1
6007,"127.0.0.1 - - [03/May/2021:03:20:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lee HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10463,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><xmp"" 400 0 ""-"" ""-""",1
3537,"127.0.0.1 - - [03/May/2021:03:28:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Vispy HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5466,"127.0.0.1 - - [03/May/2021:02:35:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<input type=\""image\"""" 400 0 ""-"" ""-""",1
16253,"127.0.0.1 - - [03/May/2021:03:06:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=echannel HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12852,"127.0.0.1 - - [03/May/2021:03:19:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Karil HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7993,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
7024,"127.0.0.1 - - [03/May/2021:03:06:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=lebesgue HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
16489,"127.0.0.1 - - [03/May/2021:03:21:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Marla HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
573,"127.0.0.1 - - [03/May/2021:03:13:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Clement HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11726,"127.0.0.1 - - [03/May/2021:02:35:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<xml src=\""javascript:document.vulnerable=true;\"">"" 400 0 ""-"" ""-""",1
2538,"127.0.0.1 - - [03/May/2021:03:05:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=danielle HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6587,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<HTML><BODY><?xml:namespace prefix=\""t\"""" 400 0 ""-"" ""-""",1
14896,"127.0.0.1 - - [03/May/2021:02:35:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=</XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))> HTTP/1.1"" 200 1730 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
6899,"127.0.0.1 - - [03/May/2021:03:10:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Aili HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1313,"127.0.0.1 - - [03/May/2021:03:05:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=defoe HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10712,"127.0.0.1 - - [03/May/2021:02:34:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img src=`%00`&NewLine;"" 400 0 ""-"" ""-""",1
17526,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script\\x0Dtype=\""text/javascript\"">javascript:alert(1);</script> HTTP/1.1"" 200 1716 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
15359,"127.0.0.1 - - [03/May/2021:03:13:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Chelsie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5754,"127.0.0.1 - - [03/May/2021:03:40:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<noembed onmousedown=\""alert(1)\"">test</noembed>"" 400 0 ""-"" ""-""",1
5208,"127.0.0.1 - - [03/May/2021:03:26:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Supriya HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11353,"127.0.0.1 - - [03/May/2021:03:25:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Salvador HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7785,"127.0.0.1 - - [03/May/2021:03:24:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Reyaud HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
8405,"127.0.0.1 - - [03/May/2021:03:27:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tsing HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
894,"127.0.0.1 - - [03/May/2021:03:24:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rafiq HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
18512,"127.0.0.1 - - [03/May/2021:03:23:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Patience HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10036,"127.0.0.1 - - [03/May/2021:03:41:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<ul onclick=\""alert(1)\"">test</ul>"" 400 0 ""-"" ""-""",1
5099,"127.0.0.1 - - [03/May/2021:03:41:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>:target {color:red;}</style><rp"" 400 0 ""-"" ""-""",1
8856,"127.0.0.1 - - [03/May/2021:03:15:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Erena HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10339,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<menuitem oncontextmenu=\""alert(1)\"">test</menuitem>"" 400 0 ""-"" ""-""",1
5943,"127.0.0.1 - - [03/May/2021:03:20:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lilly HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6100,"127.0.0.1 - - [03/May/2021:03:17:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ha HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10875,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=--><!-- --\\x21>"" 400 0 ""-"" ""-""",1
635,"127.0.0.1 - - [03/May/2021:03:40:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<h1 draggable=\""true\"""" 400 0 ""-"" ""-""",1
13136,"127.0.0.1 - - [03/May/2021:03:24:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ping-Kong HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13299,"127.0.0.1 - - [03/May/2021:03:10:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Appolonia HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6122,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<abbr draggable=\""true\"""" 400 0 ""-"" ""-""",1
12119,"127.0.0.1 - - [03/May/2021:03:10:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ange HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15409,"127.0.0.1 - - [03/May/2021:03:06:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=dms HTTP/1.1"" 200 1694 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
303,"127.0.0.1 - - [03/May/2021:03:14:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Derrik HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7734,"127.0.0.1 - - [03/May/2021:03:07:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=operator HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2737,"127.0.0.1 - - [03/May/2021:03:12:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cathlene HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1165,"127.0.0.1 - - [03/May/2021:03:25:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sandy HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12376,"127.0.0.1 - - [03/May/2021:03:16:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gail HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5562,"127.0.0.1 - - [03/May/2021:03:40:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<figure onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
11180,"127.0.0.1 - - [03/May/2021:03:06:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=hide HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11131,"127.0.0.1 - - [03/May/2021:03:17:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Heddie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12286,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style></style\\x3E<img src=\""about:blank\"""" 400 0 ""-"" ""-""",1
17981,"127.0.0.1 - - [03/May/2021:03:20:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lark HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13662,"127.0.0.1 - - [03/May/2021:03:18:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jehanna HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14290,"127.0.0.1 - - [03/May/2021:02:35:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<;META HTTP-EQUIV=\"";refresh\"";"" 400 0 ""-"" ""-""",1
17270,"127.0.0.1 - - [03/May/2021:03:13:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cristiane HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14119,"127.0.0.1 - - [03/May/2021:03:40:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<isindex onmouseup=\""alert(1)\"">test</isindex>"" 400 0 ""-"" ""-""",1
11441,"127.0.0.1 - - [03/May/2021:03:16:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Genovera HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11251,"127.0.0.1 - - [03/May/2021:03:40:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<del onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
5430,"127.0.0.1 - - [03/May/2021:03:18:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jayendra HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17536,"127.0.0.1 - - [03/May/2021:03:40:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<article onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
13704,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=java&#1&#2&#3&#4&#5&#6&#7&#8&#11&#12script:javascript:alert(1)>XXX</a>"" 400 0 ""-"" ""-""",1
14275,"127.0.0.1 - - [03/May/2021:02:35:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<;IMG LOWSRC=\"";javascript:alert(';XSS';);\"";>;"" 400 0 ""-"" ""-""",1
4550,"127.0.0.1 - - [03/May/2021:03:40:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<noembed onblur=alert(1)"" 400 0 ""-"" ""-""",1
9387,"127.0.0.1 - - [03/May/2021:03:11:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Aurelie HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13502,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg%0Aonload=%09((pro\\u006dpt))()// HTTP/1.1"" 200 1722 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
5763,"127.0.0.1 - - [03/May/2021:03:28:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Xylina HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7706,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\xEF\\xBF\\xBEjavascript:alert(1)</script> HTTP/1.1"" 200 1722 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
772,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<footer draggable=\""true\"""" 400 0 ""-"" ""-""",1
6994,"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<center id=x"" 400 0 ""-"" ""-""",1
7573,"127.0.0.1 - - [03/May/2021:03:41:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<strong onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
8035,"127.0.0.1 - - [03/May/2021:03:23:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Nel HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
980,"127.0.0.1 - - [03/May/2021:03:11:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Atsushi HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2942,"127.0.0.1 - - [03/May/2021:03:14:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dev HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7372,"127.0.0.1 - - [03/May/2021:03:40:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dl onmousedown=\""alert(1)\"">test</dl>"" 400 0 ""-"" ""-""",1
1755,"127.0.0.1 - - [03/May/2021:03:19:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kim-Minh HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12819,"127.0.0.1 - - [03/May/2021:03:08:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=virtual HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6259,"127.0.0.1 - - [03/May/2021:03:19:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Karoline HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
18217,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<form onmousedown=\""alert(1)\"">test</form>"" 400 0 ""-"" ""-""",1
5201,"127.0.0.1 - - [03/May/2021:03:40:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<figcaption onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
11016,"127.0.0.1 - - [03/May/2021:02:34:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""\\x01javascript:javascript:alert(1)\"""" 400 0 ""-"" ""-""",1
2637,"127.0.0.1 - - [03/May/2021:03:40:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<body onload=alert(1)>"" 400 0 ""-"" ""-""",1
5566,"127.0.0.1 - - [03/May/2021:03:08:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=spit HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3463,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg draggable=\""true\"""" 400 0 ""-"" ""-""",1
10502,"127.0.0.1 - - [03/May/2021:03:41:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<s onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
11043,"127.0.0.1 - - [03/May/2021:03:41:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<rt onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
4356,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><section"" 400 0 ""-"" ""-""",1
16349,"127.0.0.1 - - [03/May/2021:03:40:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<button oncontextmenu=\""alert(1)\"">test</button>"" 400 0 ""-"" ""-""",1
14043,"127.0.0.1 - - [03/May/2021:03:26:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Stergios HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13051,"127.0.0.1 - - [03/May/2021:03:40:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<blockquote id=x"" 400 0 ""-"" ""-""",1
9878,"127.0.0.1 - - [03/May/2021:03:41:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<strike oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
1452,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",1
17401,"127.0.0.1 - - [03/May/2021:03:28:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Yvette HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6934,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<address draggable=\""true\"""" 400 0 ""-"" ""-""",1
596,"127.0.0.1 - - [03/May/2021:03:11:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Base HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11715,"127.0.0.1 - - [03/May/2021:03:06:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=gumption HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7333,"127.0.0.1 - - [03/May/2021:03:25:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Salvatore HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3414,"127.0.0.1 - - [03/May/2021:03:41:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<noscript onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
13606,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
14839,"127.0.0.1 - - [03/May/2021:03:27:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tori HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12547,"127.0.0.1 - - [03/May/2021:03:40:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<blockquote id=x"" 400 0 ""-"" ""-""",1
12367,"127.0.0.1 - - [03/May/2021:02:35:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=x"" 400 0 ""-"" ""-""",1
