,url,normal,xss,dir
10931,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=ABC<div style=\""x:\\xE2\\x80\\x83expression(javascript:alert(1)\"">DEF"" 400 0 ""-"" ""-""",0,1,0
594,"127.0.0.1 - - [03/May/2021:03:41:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<spacer onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
8653,"127.0.0.1 - - [03/May/2021:03:20:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Loria HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5184,"127.0.0.1 - - [03/May/2021:03:24:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rico HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19405,"127.0.0.1 - - [28/Apr/2021:22:15:10 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1352 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7411,"127.0.0.1 - - [03/May/2021:03:14:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Danyette HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5974,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><sub"" 400 0 ""-"" ""-""",0,1,0
6180,"127.0.0.1 - - [03/May/2021:03:27:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tres HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17325,"127.0.0.1 - - [03/May/2021:03:16:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Goldwyn HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10443,"127.0.0.1 - - [03/May/2021:03:41:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<object id=x"" 400 0 ""-"" ""-""",0,1,0
3334,"127.0.0.1 - - [03/May/2021:03:07:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=mot HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2960,"127.0.0.1 - - [03/May/2021:03:16:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Genna HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3016,"127.0.0.1 - - [03/May/2021:03:19:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jules HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12573,"127.0.0.1 - - [03/May/2021:03:27:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tybie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13882,"127.0.0.1 - - [03/May/2021:03:40:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<br onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
4228,"127.0.0.1 - - [03/May/2021:03:05:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=archivar HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17108,"127.0.0.1 - - [03/May/2021:03:24:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Perri HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18072,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<li onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
7090,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<applet onerror"" 400 0 ""-"" ""-""",0,1,0
18843,"127.0.0.1 - - [03/May/2021:10:23:46 -0400] ""GET /DVWA/vulnerabilities/fi/?page=classified.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14725,"127.0.0.1 - - [03/May/2021:03:17:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hoa HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14316,"127.0.0.1 - - [03/May/2021:03:05:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=carole HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18759,"127.0.0.1 - - [03/May/2021:03:17:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hermia HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13128,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<base onmousedown=\""alert(1)\"">test</base>"" 400 0 ""-"" ""-""",0,1,0
2482,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=exp/*<XSS STYLE='no\\xss:noxss(\""*//*\"");"" 400 0 ""-"" ""-""",0,1,0
8060,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<footer draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
18837,"127.0.0.1 - - [03/May/2021:03:21:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Marillin HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9251,"127.0.0.1 - - [03/May/2021:03:05:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=dato HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
1720,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi onfocusout=alert(1)"" 400 0 ""-"" ""-""",0,1,0
17162,"127.0.0.1 - - [03/May/2021:03:13:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Daloris HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11619,"127.0.0.1 - - [03/May/2021:03:12:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carey HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
49,"127.0.0.1 - - [03/May/2021:03:14:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dianna HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13430,"127.0.0.1 - - [03/May/2021:03:28:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ying HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13582,"127.0.0.1 - - [03/May/2021:03:41:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg><menuitem onload=alert(1)></menuitem>"" 400 0 ""-"" ""-""",0,1,0
6287,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<sup draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
228,"127.0.0.1 - - [03/May/2021:03:06:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=herramientas HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11431,"127.0.0.1 - - [03/May/2021:10:23:50 -0400] ""GET /DVWA/vulnerabilities/fi/?page=dbms.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9155,"127.0.0.1 - - [03/May/2021:10:23:27 -0400] ""GET /DVWA/vulnerabilities/fi/?page=accounting.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3020,"127.0.0.1 - - [03/May/2021:03:20:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lilly HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2430,"127.0.0.1 - - [03/May/2021:03:17:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hideo HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13691,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<SCRIPT a=`>`"" 400 0 ""-"" ""-""",0,1,0
16755,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
14362,"127.0.0.1 - - [03/May/2021:03:16:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Grethel HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10212,"127.0.0.1 - - [03/May/2021:03:25:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Roque HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18277,"127.0.0.1 - - [03/May/2021:03:13:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Christalle HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4675,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img src\\x32=x"" 400 0 ""-"" ""-""",0,1,0
4927,"127.0.0.1 - - [03/May/2021:03:08:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=test01 HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19690,"127.0.0.1 - - [03/May/2021:03:26:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shelli HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11182,"127.0.0.1 - - [03/May/2021:03:16:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gloriane HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6208,"127.0.0.1 - - [03/May/2021:03:12:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carmon HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9112,"127.0.0.1 - - [03/May/2021:03:19:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kaylee HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14783,"127.0.0.1 - - [03/May/2021:03:41:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<xml:namespace prefix=\""t\"">"" 400 0 ""-"" ""-""",0,1,0
12548,"127.0.0.1 - - [03/May/2021:03:16:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ginevra HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14376,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<acronym id=x"" 400 0 ""-"" ""-""",0,1,0
1468,"127.0.0.1 - - [03/May/2021:03:12:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Blancha HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17937,"127.0.0.1 - - [03/May/2021:03:41:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tbody id=x"" 400 0 ""-"" ""-""",0,1,0
16700,"127.0.0.1 - - [03/May/2021:03:16:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Fulvia HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16190,"127.0.0.1 - - [03/May/2021:03:40:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<isindex draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
8172,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<frame oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
12215,"127.0.0.1 - - [03/May/2021:03:12:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cam HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18066,"127.0.0.1 - - [03/May/2021:10:06:17 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216etc%u2216passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
5703,"127.0.0.1 - - [03/May/2021:03:05:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=base HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13745,"127.0.0.1 - - [03/May/2021:03:07:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=open HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2995,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<address onfocusout=alert(1)"" 400 0 ""-"" ""-""",0,1,0
7284,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<slot oncontextmenu=\""alert(1)\"">test</slot>"" 400 0 ""-"" ""-""",0,1,0
13033,"127.0.0.1 - - [03/May/2021:03:06:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=homework HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8985,"127.0.0.1 - - [03/May/2021:03:05:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=archivos HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19358,"127.0.0.1 - - [03/May/2021:03:41:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<pre onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
11348,"127.0.0.1 - - [03/May/2021:03:11:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bernadina HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6816,"127.0.0.1 - - [03/May/2021:03:20:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Laverna HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
541,"127.0.0.1 - - [03/May/2021:03:16:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Franciska HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14731,"127.0.0.1 - - [03/May/2021:03:21:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Marje HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12886,"127.0.0.1 - - [03/May/2021:03:40:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<br id=x"" 400 0 ""-"" ""-""",0,1,0
1854,"127.0.0.1 - - [03/May/2021:03:22:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Mikihito HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16801,"127.0.0.1 - - [03/May/2021:03:04:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=PRUEBAS HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18474,"127.0.0.1 - - [03/May/2021:03:13:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Corly HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
756,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<param draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
10060,"127.0.0.1 - - [03/May/2021:03:11:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bela HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12902,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><menu"" 400 0 ""-"" ""-""",0,1,0
11508,"127.0.0.1 - - [03/May/2021:03:18:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Janeczka HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16960,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dfn id=x"" 400 0 ""-"" ""-""",0,1,0
279,"127.0.0.1 - - [03/May/2021:03:26:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Susan HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17118,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<listing onblur=alert(1)"" 400 0 ""-"" ""-""",0,1,0
576,"127.0.0.1 - - [03/May/2021:03:07:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=script HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19673,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><option"" 400 0 ""-"" ""-""",0,1,0
7331,"127.0.0.1 - - [28/Apr/2021:22:15:11 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1351 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17780,"127.0.0.1 - - [03/May/2021:02:35:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IFRAME SRC=#"" 400 0 ""-"" ""-""",0,1,0
12917,"127.0.0.1 - - [03/May/2021:03:17:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ilse HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10755,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<sub onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
17765,"127.0.0.1 - - [03/May/2021:03:11:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Asmar HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2006,"127.0.0.1 - - [03/May/2021:03:18:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Joli HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2293,"127.0.0.1 - - [03/May/2021:03:23:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Patching HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7506,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
18440,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<iframe onbeforeload"" 400 0 ""-"" ""-""",0,1,0
19821,"127.0.0.1 - - [03/May/2021:03:19:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kalie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9932,"127.0.0.1 - - [03/May/2021:03:25:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Roselle HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8774,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<address onmousemove=\""alert(1)\"">test</address>"" 400 0 ""-"" ""-""",0,1,0
17061,"127.0.0.1 - - [28/Apr/2021:21:41:37 -0400] ""GET /DVWA/setup.php HTTP/1.1"" 200 1979 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4923,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""/><img/onerror=\\x20javascript:alert(1)\\x20src=xxx:x />"" 400 0 ""-"" ""-""",0,1,0
